FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.86411,86411,912342052,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN19,Tabaiba Norte,28.4,-16.33,2012-02-10T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,78,JASF,POINT (-16.33 28.4)
M1_DATA.86412,86412,912342052,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN19,Tabaiba Norte,28.4,-16.33,2012-02-10T13:00:00Z,5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,2,JASF,POINT (-16.33 28.4)
M1_DATA.86413,86413,912349259,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN19,Tabaiba Norte,28.4,-16.33,2012-02-10T13:00:00Z,6,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,78,JASF,POINT (-16.33 28.4)
M1_DATA.86414,86414,912349259,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN19,Tabaiba Norte,28.4,-16.33,2012-02-10T13:00:00Z,6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,2,JASF,POINT (-16.33 28.4)
M1_DATA.86415,86415,912349259,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN19,Tabaiba Norte,28.4,-16.33,2012-02-10T13:00:00Z,6,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,2,3,JASF,POINT (-16.33 28.4)
M1_DATA.86416,86416,912349259,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN19,Tabaiba Norte,28.4,-16.33,2012-02-10T13:00:00Z,6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,54,JASF,POINT (-16.33 28.4)
M1_DATA.86417,86417,34003024,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,17,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,46,FPC,POINT (-17.89 27.8)
M1_DATA.86418,86418,34003024,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,17,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,4,FPC,POINT (-17.89 27.8)
M1_DATA.86419,86419,34003024,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,17,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,2,4,FPC,POINT (-17.89 27.8)
M1_DATA.86420,86420,34003024,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,17,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,12,FPC,POINT (-17.89 27.8)
M1_DATA.86421,86421,34003024,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,17,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,562,FPC,POINT (-17.89 27.8)
M1_DATA.86422,86422,34003950,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,6,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,2,13,GJE,POINT (-17.89 27.8)
M1_DATA.86423,86423,34003951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,13,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,1,1,RRE,POINT (-17.89 27.8)
M1_DATA.86424,86424,34003951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,13,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,1,1,RRE,POINT (-17.89 27.8)
M1_DATA.86425,86425,34003951,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN2,La Caleta Este,27.8,-17.89,2011-10-09T13:00:00Z,13,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,1,1,RRE,POINT (-17.89 27.8)
M1_DATA.86538,86538,912342065,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN24,Fasnia Norte,28.22,-16.41,2012-03-22T13:00:00Z,7.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,6,OAG,POINT (-16.41 28.22)
M1_DATA.86539,86539,912342065,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN24,Fasnia Norte,28.22,-16.41,2012-03-22T13:00:00Z,7.5,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,4,OAG,POINT (-16.41 28.22)
M1_DATA.86540,86540,912342065,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN24,Fasnia Norte,28.22,-16.41,2012-03-22T13:00:00Z,7.5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,151,OAG,POINT (-16.41 28.22)
M1_DATA.86541,86541,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,45,RRE,POINT (-16.31 28.41)
M1_DATA.86542,86542,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Sparidae,Boops boops,1,100,RRE,POINT (-16.31 28.41)
M1_DATA.86543,86543,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Sparidae,Diplodus sargus,1,11,RRE,POINT (-16.31 28.41)
M1_DATA.86544,86544,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Carangidae,Pseudocaranx georgianus,2,6,RRE,POINT (-16.31 28.41)
M1_DATA.86545,86545,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,7,RRE,POINT (-16.31 28.41)
M1_DATA.86546,86546,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,6,RRE,POINT (-16.31 28.41)
M1_DATA.86547,86547,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,2,RRE,POINT (-16.31 28.41)
M1_DATA.86548,86548,912342066,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,60,RRE,POINT (-16.31 28.41)
M1_DATA.86549,86549,912342067,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.6,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,52,NRO,POINT (-16.31 28.41)
M1_DATA.86550,86550,912342067,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.6,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,8,NRO,POINT (-16.31 28.41)
M1_DATA.86551,86551,912342067,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.6,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,2,NRO,POINT (-16.31 28.41)
M1_DATA.86552,86552,912342067,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.6,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,4,NRO,POINT (-16.31 28.41)
M1_DATA.86553,86553,912342068,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,31,DDG,POINT (-16.31 28.41)
M1_DATA.86554,86554,912342068,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,8,DDG,POINT (-16.31 28.41)
M1_DATA.86555,86555,912342068,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,16,DDG,POINT (-16.31 28.41)
M1_DATA.86556,86556,912342068,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.5,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,1,DDG,POINT (-16.31 28.41)
M1_DATA.86557,86557,912342068,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-21T13:00:00Z,5.5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,24,DDG,POINT (-16.31 28.41)
M1_DATA.86558,86558,912349262,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5.7,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,21,DDG,POINT (-16.31 28.41)
M1_DATA.86559,86559,912349262,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN25,Costa Caricia Sur,28.41,-16.31,2012-03-23T13:00:00Z,5.7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,22,DDG,POINT (-16.31 28.41)
M1_DATA.86560,86560,912342070,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN26,El Tablado Sur,28.24,-16.4,2012-03-26T13:00:00Z,7,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,11,DDG,POINT (-16.4 28.24)
M1_DATA.86561,86561,912342070,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN26,El Tablado Sur,28.24,-16.4,2012-03-26T13:00:00Z,7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,12,DDG,POINT (-16.4 28.24)
M1_DATA.86632,86632,912342070,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN26,El Tablado Sur,28.24,-16.4,2012-03-26T13:00:00Z,7,Chordata,Actinopterygii,Monacanthidae,Stephanolepis hispidus,2,1,DDG,POINT (-16.4 28.24)
M1_DATA.86633,86633,912342071,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,4,Chordata,Actinopterygii,Sparidae,Boops boops,2,100,OAG,POINT (-16.48 28.1)
M1_DATA.86634,86634,912342071,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,4,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,56,OAG,POINT (-16.48 28.1)
M1_DATA.86635,86635,912342071,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,4,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,8,OAG,POINT (-16.48 28.1)
M1_DATA.86636,86636,912342071,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,4,Chordata,Actinopterygii,Sphyraenidae,Sphyraena viridensis,2,3,OAG,POINT (-16.48 28.1)
M1_DATA.86637,86637,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,24,BGO,POINT (-16.48 28.1)
M1_DATA.86638,86638,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,9,BGO,POINT (-16.48 28.1)
M1_DATA.86639,86639,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,1,6,BGO,POINT (-16.48 28.1)
M1_DATA.86640,86640,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,5,BGO,POINT (-16.48 28.1)
M1_DATA.86641,86641,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,57,BGO,POINT (-16.48 28.1)
M1_DATA.86642,86642,912342073,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5.1,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,4,GAZ,POINT (-16.48 28.1)
M1_DATA.86643,86643,912342073,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5.1,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,2,GAZ,POINT (-16.48 28.1)
M1_DATA.86644,86644,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Sparidae,Boops boops,2,32,JASF,POINT (-16.48 28.09)
M1_DATA.86645,86645,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,50,JASF,POINT (-16.48 28.09)
M1_DATA.86646,86646,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,1,24,JASF,POINT (-16.48 28.09)
M1_DATA.86647,86647,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Sparidae,Oblada melanura,1,17,JASF,POINT (-16.48 28.09)
M1_DATA.86648,86648,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,4,JASF,POINT (-16.48 28.09)
M1_DATA.86649,86649,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,19,JASF,POINT (-16.48 28.09)
M1_DATA.86650,86650,912342075,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,54,OAG,POINT (-16.48 28.09)
M1_DATA.86651,86651,912342075,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,6,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,5,OAG,POINT (-16.48 28.09)
M1_DATA.86652,86652,912342076,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN29,El Tablado Norte,28.24,-16.4,2012-03-25T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,110,NRO,POINT (-16.4 28.24)
M1_DATA.86653,86653,912342076,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN29,El Tablado Norte,28.24,-16.4,2012-03-25T13:00:00Z,7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,4,NRO,POINT (-16.4 28.24)
M1_DATA.86654,86654,912342076,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN29,El Tablado Norte,28.24,-16.4,2012-03-25T13:00:00Z,7,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,2,NRO,POINT (-16.4 28.24)
M1_DATA.86655,86655,912342076,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN29,El Tablado Norte,28.24,-16.4,2012-03-25T13:00:00Z,7,Chordata,Actinopterygii,Synodontidae,Synodus synodus,2,2,NRO,POINT (-16.4 28.24)
M1_DATA.86656,86656,34003025,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,8,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,106,FPC,POINT (-17.89 27.8)
M1_DATA.87244,87244,912340417,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-05T14:00:00Z,9,Chordata,Actinopterygii,Sparidae,Boops boops,2,400,APSJ,POINT (-17.91 28.59)
M1_DATA.87245,87245,912340417,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-05T14:00:00Z,9,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,102,APSJ,POINT (-17.91 28.59)
M1_DATA.87246,87246,912340417,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-05T14:00:00Z,9,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,12,APSJ,POINT (-17.91 28.59)
M1_DATA.87247,87247,912340423,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-05T14:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,110,DHP,POINT (-17.91 28.59)
M1_DATA.87248,87248,912340423,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-05T14:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,1,1,DHP,POINT (-17.91 28.59)
M1_DATA.87249,87249,912340423,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-05T14:00:00Z,7,Chordata,Actinopterygii,Serranidae,Epinephelus marginatus,1,1,DHP,POINT (-17.91 28.59)
M1_DATA.87250,87250,912340423,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN37,Puerto Naos,28.59,-17.91,2012-08-05T14:00:00Z,7,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,45,DHP,POINT (-17.91 28.59)
M1_DATA.87251,87251,912340418,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN38,Faro de Fuencaliente,28.46,-17.84,2012-08-06T14:00:00Z,3.4,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,3,APSJ,POINT (-17.84 28.46)
M1_DATA.87252,87252,912340418,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN38,Faro de Fuencaliente,28.46,-17.84,2012-08-06T14:00:00Z,3.4,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,1,1,APSJ,POINT (-17.84 28.46)
M1_DATA.87253,87253,912340418,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN38,Faro de Fuencaliente,28.46,-17.84,2012-08-06T14:00:00Z,3.4,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,64,APSJ,POINT (-17.84 28.46)
M1_DATA.87254,87254,912340419,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN38,Faro de Fuencaliente,28.46,-17.84,2012-08-06T14:00:00Z,6,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,81,JASF,POINT (-17.84 28.46)
M1_DATA.87255,87255,912340419,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN38,Faro de Fuencaliente,28.46,-17.84,2012-08-06T14:00:00Z,6,Chordata,Actinopterygii,Sparidae,Boops boops,1,350,JASF,POINT (-17.84 28.46)
M1_DATA.87256,87256,912340419,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN38,Faro de Fuencaliente,28.46,-17.84,2012-08-06T14:00:00Z,6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,22,JASF,POINT (-17.84 28.46)
M1_DATA.87257,87257,912340419,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN38,Faro de Fuencaliente,28.46,-17.84,2012-08-06T14:00:00Z,6,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,61,JASF,POINT (-17.84 28.46)
M1_DATA.87258,87258,912340445,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN39,Punta Muelle La Palma,28.67,-17.76,2012-08-08T14:00:00Z,16.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,39,DHP,POINT (-17.76 28.67)
M1_DATA.87259,87259,912340445,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN39,Punta Muelle La Palma,28.67,-17.76,2012-08-08T14:00:00Z,16.5,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,1,DHP,POINT (-17.76 28.67)
M1_DATA.87260,87260,912340445,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN39,Punta Muelle La Palma,28.67,-17.76,2012-08-08T14:00:00Z,16.5,Chordata,Actinopterygii,Sparidae,Boops boops,1,900,DHP,POINT (-17.76 28.67)
M1_DATA.87261,87261,912340445,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN39,Punta Muelle La Palma,28.67,-17.76,2012-08-08T14:00:00Z,16.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,22,DHP,POINT (-17.76 28.67)
M1_DATA.87262,87262,912340445,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN39,Punta Muelle La Palma,28.67,-17.76,2012-08-08T14:00:00Z,16.5,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,2,1000,DHP,POINT (-17.76 28.67)
M1_DATA.87263,87263,912340445,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN39,Punta Muelle La Palma,28.67,-17.76,2012-08-08T14:00:00Z,16.5,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,2,1,DHP,POINT (-17.76 28.67)
M1_DATA.87264,87264,912340445,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN39,Punta Muelle La Palma,28.67,-17.76,2012-08-08T14:00:00Z,16.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,12,DHP,POINT (-17.76 28.67)
M1_DATA.87279,87279,34003026,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,17,Chordata,Actinopterygii,Labridae,Bodianus scrofa,2,1,FPC,POINT (-18 27.65)
M1_DATA.87280,87280,34003026,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,17,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,2,1,FPC,POINT (-18 27.65)
M1_DATA.87281,87281,34003026,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,17,Chordata,Actinopterygii,Serranidae,Serranus atricauda,1,3,FPC,POINT (-18 27.65)
M1_DATA.87282,87282,34003026,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,17,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,15,FPC,POINT (-18 27.65)
M1_DATA.87283,87283,34003954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,8,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,4,RRE,POINT (-18 27.65)
M1_DATA.87284,87284,34003954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,8,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,3,RRE,POINT (-18 27.65)
M1_DATA.87285,87285,34003954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,8,Chordata,Actinopterygii,Balistidae,Balistes capriscus,1,2,RRE,POINT (-18 27.65)
M1_DATA.87286,87286,34003954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,8,Chordata,Actinopterygii,Carangidae,Seriola rivoliana,2,2,RRE,POINT (-18 27.65)
M1_DATA.87287,87287,34003954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,8,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,22,RRE,POINT (-18 27.65)
M1_DATA.87288,87288,34003954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,8,Chordata,Actinopterygii,Labridae,Xyrichtys novacula,2,1,RRE,POINT (-18 27.65)
M1_DATA.87289,87289,34003955,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,9,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,45,RRE,POINT (-18 27.65)
M1_DATA.87290,87290,34003955,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN4,Puerto Naos,27.65,-18,2011-10-10T13:00:00Z,9,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,74,RRE,POINT (-18 27.65)
